property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone,price_per_sqft,rent_per_sqft,normalized_location,maint___month__â_¹
RENT-APAR-629,Available,Rent,2024-04-18,Nadig Complex,Bhayandar East,Mira Bhayandar,401107.0,Apartment,2.0,3,748,Carpet,8,19,Semi-Furnished,South,1,14,innovate B2C e-business,,28000.0,112000.0,2705.0,1,1.0,Quincy Prabhu,6186359557.0,,37.4331550802139,bhayandar east,
SALE-BUNG-630,Available,Sale,2025-01-30,Bera Heights,Golden Nest,Mira Bhayandar,401101.0,Bungalow,4.0,6,2710,Built-up,0,2,Semi-Furnished,North-East,1,17,utilize next-generation convergence,45700000.0,,,0.0,1,1.0,Oviya Bhatti,912384782384.0,16863.468634686345,,golden nest,
RENT-APAR-631,Available,Rent,2024-03-14,Ramakrishnan Park,Mira Road East,Mira Bhayandar,401105.0,Apartment,4.0,4,1839,Built-up,13,6,Semi-Furnished,South-West,2,20,visualize global applications,,55000.0,110000.0,5738.0,1,2.0,Neha Narayan,4730120972.0,,29.90755845568244,mira road east,
RENT-SHOP-632,Available,Rent,2024-04-07,Bandi Heights,Bhayandar West,Mira Bhayandar,401101.0,Shop,,1,1078,Carpet,11,2,Unfurnished,South-West,1,9,synergize cross-platform communities,,173000.0,519000.0,0.0,1,1.0,Ishita Oza,916249996543.0,,160.48237476808904,bhayandar west,
SALE-APAR-633,Available,Sale,2024-06-07,Divan Heights,Bhayandar West,Mira Bhayandar,401105.0,Apartment,1.0,2,406,Built-up,22,12,Semi-Furnished,North,0,16,implement open-source paradigms,5900000.0,,,1122.0,1,2.0,Nitesh Panchal,1639499190.0,14532.019704433498,,bhayandar west,
SALE-SHOP-634,Available,Sale,2024-06-04,Dey Apartments,Beverly Park,Mira Bhayandar,401101.0,Shop,,0,1056,Built-up,9,2,Unfurnished,North-East,2,25,empower global metrics,34500000.0,,,0.0,0,1.0,Vansha Oza,917897022583.0,32670.454545454544,,beverly park,
SALE-BUNG-635,Available,Sale,2025-01-25,Tata Heights,Bhayandar East,Mira Bhayandar,401101.0,Bungalow,4.0,6,2229,Built-up,0,2,Unfurnished,North-East,1,1,engineer granular e-business,33000000.0,,,0.0,0,2.0,Jack Chand,8994170737.0,14804.845222072678,,bhayandar east,
SALE-BUNG-636,Available,Sale,2025-04-23,Bhatia Plaza,Shanti Nagar,Mira Bhayandar,401107.0,Bungalow,5.0,7,1944,Built-up,0,2,Fully Furnished,South,1,21,integrate synergistic web services,29200000.0,,,0.0,1,2.0,Warhi Sharaf,915350452703.0,15020.576131687243,,shanti nagar,
RENT-SHOP-637,Available,Rent,2024-05-19,Lanka Plaza,Golden Nest,Mira Bhayandar,401105.0,Shop,,0,1452,Built-up,0,2,Unfurnished,East,0,15,redefine ubiquitous relationships,,182000.0,910000.0,0.0,1,2.0,Ojas Raja,917107922988.0,,125.34435261707988,golden nest,
SALE-APAR-638,Available,Sale,2024-07-06,Prakash Apartments,Golden Nest,Mira Bhayandar,401105.0,Apartment,1.0,1,684,Carpet,19,17,Semi-Furnished,South-West,1,1,reinvent turn-key partnerships,5000000.0,,,2886.0,1,2.0,Sudiksha Nadig,5701178325.0,7309.941520467836,,golden nest,
SALE-BUNG-639,Available,Sale,2024-11-28,Biswas Enclave,Bhayandar West,Mira Bhayandar,401107.0,Bungalow,5.0,6,2120,Carpet,0,2,Semi-Furnished,East,2,9,brand e-business initiatives,31100000.0,,,0.0,0,1.0,Urmi Lala,912459506662.0,14669.811320754718,,bhayandar west,
SALE-BUNG-640,Available,Sale,2025-02-06,Suresh Gardens,Mira Road East,Mira Bhayandar,401105.0,Bungalow,4.0,6,2409,Carpet,0,2,Fully Furnished,South-West,0,13,implement back-end deliverables,29600000.0,,,0.0,0,1.0,Indali Sani,1113052507.0,12287.25612287256,,mira road east,
RENT-OFFI-641,Available,Rent,2025-03-18,Dasgupta Park,Beverly Park,Mira Bhayandar,401101.0,Office Space,,0,1160,Carpet,2,2,Semi-Furnished,West,2,5,synthesize B2B methodologies,,114000.0,570000.0,0.0,0,1.0,Advik Kohli,9048833597.0,,98.27586206896552,beverly park,
SALE-OFFI-642,Available,Sale,2024-04-02,Tank Greens,Jesal Park,Mira Bhayandar,401101.0,Office Space,,0,1840,Built-up,5,2,Fully Furnished,North,2,15,whiteboard cross-platform communities,32100000.0,,,0.0,1,2.0,Anika Kulkarni,918958821968.0,17445.652173913044,,jesal park,
SALE-BUNG-643,Available,Sale,2025-01-26,Jaggi Plaza,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,3.0,4,2045,Built-up,0,2,Unfurnished,West,1,13,reinvent granular infrastructures,37300000.0,,,0.0,1,2.0,Sathvik Apte,917684738125.0,18239.60880195599,,naya nagar,
RENT-OFFI-644,Available,Rent,2024-04-21,Padmanabhan Towers,Shanti Nagar,Mira Bhayandar,401101.0,Office Space,,1,697,Carpet,12,2,Unfurnished,South-West,1,5,e-enable leading-edge eyeballs,,160000.0,320000.0,0.0,1,2.0,Utkarsh Sant,912237082742.0,,229.55523672883788,shanti nagar,
RENT-OFFI-645,Available,Rent,2024-02-06,Basu Enclave,Golden Nest,Mira Bhayandar,401105.0,Office Space,,0,243,Carpet,12,2,Semi-Furnished,North,2,25,extend frictionless communities,,166000.0,332000.0,0.0,0,1.0,Vedant Modi,918640216898.0,,683.1275720164609,golden nest,
SALE-OFFI-646,Available,Sale,2024-08-17,Uppal Heights,Mira Road East,Mira Bhayandar,401105.0,Office Space,,1,1347,Carpet,17,2,Semi-Furnished,West,0,17,repurpose front-end technologies,15900000.0,,,0.0,1,1.0,Abeer Shetty,558975309.0,11804.008908685968,,mira road east,
RENT-APAR-647,Available,Rent,2024-08-16,Dugar Greens,Golden Nest,Mira Bhayandar,401107.0,Apartment,4.0,5,1112,Built-up,12,22,Unfurnished,South,1,11,mesh seamless convergence,,47000.0,141000.0,4607.0,0,2.0,Vasatika Das,5331811352.0,,42.26618705035971,golden nest,
RENT-SHOP-648,Available,Rent,2024-03-26,Swamy Towers,Shivar Garden,Mira Bhayandar,401107.0,Shop,,0,725,Built-up,3,2,Unfurnished,South-West,2,8,engineer real-time systems,,158000.0,316000.0,0.0,1,2.0,Falak Prakash,4618050381.0,,217.93103448275863,shivar garden,
SALE-OFFI-649,Available,Sale,2025-07-09,Bail Heights,Bhayandar West,Mira Bhayandar,401107.0,Office Space,,1,1095,Carpet,3,2,Unfurnished,South,0,10,deliver 24/365 partnerships,16700000.0,,,0.0,1,2.0,Tristan Saraf,3980236015.0,15251.141552511415,,bhayandar west,
SALE-OFFI-650,Available,Sale,2024-08-04,Modi Complex,Bhayandar East,Mira Bhayandar,401107.0,Office Space,,0,211,Built-up,1,2,Semi-Furnished,North,2,24,visualize back-end networks,28700000.0,,,0.0,0,1.0,Pavani Rana,4060410293.0,136018.95734597158,,bhayandar east,
RENT-OFFI-651,Available,Rent,2023-11-29,Balakrishnan Enclave,Mira Road East,Mira Bhayandar,401101.0,Office Space,,0,2363,Built-up,5,2,Unfurnished,South,1,14,disintermediate cutting-edge info-mediaries,,103000.0,206000.0,0.0,0,1.0,Vasudha Tak,913207596061.0,,43.588658484976726,mira road east,
SALE-BUNG-652,Available,Sale,2024-11-30,Dyal Plaza,Shivar Garden,Mira Bhayandar,401107.0,Bungalow,4.0,5,3408,Built-up,0,2,Semi-Furnished,South,2,25,visualize leading-edge content,32200000.0,,,0.0,1,2.0,Agastya Talwar,4067746081.0,9448.356807511736,,shivar garden,
RENT-OFFI-653,Available,Rent,2023-10-14,Nagar Greens,Kanakia,Mira Bhayandar,401105.0,Office Space,,0,1474,Carpet,15,2,Semi-Furnished,West,2,12,integrate ubiquitous partnerships,,135000.0,540000.0,0.0,1,1.0,Unnati Gopal,5179144360.0,,91.58751696065129,kanakia,
SALE-BUNG-654,Available,Sale,2024-07-17,Bath Park,Mira Road East,Mira Bhayandar,401101.0,Bungalow,5.0,6,3445,Built-up,0,2,Fully Furnished,West,1,15,mesh front-end functionalities,47500000.0,,,0.0,0,1.0,Sachi Ramanathan,917604379369.0,13788.098693759071,,mira road east,
SALE-BUNG-655,Available,Sale,2024-03-10,Sabharwal Enclave,Jesal Park,Mira Bhayandar,401107.0,Bungalow,3.0,4,2917,Built-up,0,2,Fully Furnished,North-East,2,3,target B2B e-tailers,33600000.0,,,0.0,0,2.0,Aditya Handa,6478149971.0,11518.68357901954,,jesal park,
RENT-SHOP-656,Available,Rent,2024-09-08,Dhawan Residency,Bhayandar East,Mira Bhayandar,401101.0,Shop,,0,2094,Carpet,23,2,Unfurnished,South-West,0,9,benchmark cutting-edge models,,56000.0,112000.0,0.0,0,1.0,Darpan Babu,2592781322.0,,26.74307545367717,bhayandar east,
SALE-BUNG-657,Available,Sale,2025-05-20,Savant Heights,Golden Nest,Mira Bhayandar,401107.0,Bungalow,3.0,5,2298,Carpet,0,2,Fully Furnished,South-West,0,11,target strategic infrastructures,28500000.0,,,0.0,1,2.0,Falan Agarwal,32910785.0,12402.088772845951,,golden nest,
SALE-APAR-658,Available,Sale,2024-11-11,Dara Greens,Kanakia,Mira Bhayandar,401107.0,Apartment,3.0,3,1968,Carpet,17,27,Fully Furnished,North,0,2,deploy best-of-breed communities,21000000.0,,,6007.0,1,1.0,Ucchal Thaker,916292564006.0,10670.731707317073,,kanakia,
RENT-SHOP-659,Available,Rent,2024-03-15,Sant Complex,Bhayandar East,Mira Bhayandar,401107.0,Shop,,0,549,Built-up,16,2,Unfurnished,North,1,11,aggregate impactful infrastructures,,119000.0,476000.0,0.0,1,2.0,Panini Ravi,2706151183.0,,216.7577413479053,bhayandar east,
RENT-SHOP-660,Available,Rent,2024-01-11,Virk Apartments,Jesal Park,Mira Bhayandar,401107.0,Shop,,0,1797,Built-up,11,2,Unfurnished,North,2,22,whiteboard wireless eyeballs,,194000.0,776000.0,0.0,0,2.0,Hemang Saran,1766589768.0,,107.95770728992764,jesal park,
SALE-BUNG-661,Available,Sale,2023-11-25,Arya Plaza,Beverly Park,Mira Bhayandar,401101.0,Bungalow,4.0,5,3360,Built-up,0,2,Unfurnished,North-East,1,23,scale holistic synergies,44200000.0,,,0.0,0,1.0,Faraj Sen,916867672352.0,13154.761904761905,,beverly park,
SALE-SHOP-662,Available,Sale,2024-12-27,Kurian Enclave,Shivar Garden,Mira Bhayandar,401105.0,Shop,,0,1598,Built-up,24,2,Unfurnished,North-East,1,25,extend collaborative architectures,22800000.0,,,0.0,0,2.0,Pallavi Mohan,913909509378.0,14267.834793491866,,shivar garden,
RENT-SHOP-663,Available,Rent,2024-05-06,Palla Park,Golden Nest,Mira Bhayandar,401107.0,Shop,,1,1980,Carpet,0,2,Unfurnished,East,0,11,re-intermediate frictionless niches,,150000.0,300000.0,0.0,0,1.0,Shaurya Buch,919275157096.0,,75.75757575757575,golden nest,
RENT-OFFI-664,Available,Rent,2024-03-17,Brahmbhatt Plaza,Bhayandar West,Mira Bhayandar,401101.0,Office Space,,1,2142,Carpet,7,2,Unfurnished,West,1,15,target virtual experiences,,117000.0,351000.0,0.0,1,1.0,Hardik Badami,7986210940.0,,54.6218487394958,bhayandar west,
SALE-BUNG-665,Available,Sale,2024-09-17,Patel Enclave,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,5.0,6,1881,Carpet,0,2,Unfurnished,South,2,16,embrace granular paradigms,39700000.0,,,0.0,0,2.0,Gavin Badami,911982808901.0,21105.794790005315,,naya nagar,
RENT-APAR-666,Available,Rent,2024-08-14,Manda Towers,Bhayandar West,Mira Bhayandar,401101.0,Apartment,3.0,3,1256,Built-up,16,22,Unfurnished,West,0,16,unleash extensible mindshare,,56000.0,280000.0,3226.0,0,2.0,Zayyan Tata,6378493273.0,,44.5859872611465,bhayandar west,
SALE-OFFI-667,Available,Sale,2024-03-02,Gopal Plaza,Beverly Park,Mira Bhayandar,401107.0,Office Space,,0,2266,Carpet,21,2,Unfurnished,East,1,7,exploit granular mindshare,19500000.0,,,0.0,1,1.0,Agastya Khurana,7448053056.0,8605.472197705207,,beverly park,
RENT-OFFI-668,Available,Rent,2025-02-26,Karnik Gardens,Bhayandar West,Mira Bhayandar,401101.0,Office Space,,1,2234,Carpet,10,2,Semi-Furnished,West,1,4,incubate seamless paradigms,,95000.0,190000.0,0.0,1,2.0,Devansh Sankaran,914692476901.0,,42.52461951656222,bhayandar west,
SALE-APAR-669,Available,Sale,2023-10-08,Patla Residency,Shivar Garden,Mira Bhayandar,401107.0,Apartment,4.0,4,1498,Built-up,6,16,Unfurnished,South,0,13,benchmark proactive architectures,18700000.0,,,6104.0,1,2.0,Bhavika Basu,916521270328.0,12483.311081441923,,shivar garden,
SALE-APAR-670,Available,Sale,2023-11-07,Merchant Greens,Bhayandar West,Mira Bhayandar,401107.0,Apartment,4.0,5,1814,Built-up,5,10,Unfurnished,East,0,11,transform robust relationships,26300000.0,,,5515.0,0,1.0,Kamya Dutt,911509560313.0,14498.346196251376,,bhayandar west,
SALE-SHOP-671,Available,Sale,2023-08-09,Ghose Towers,Bhayandar East,Mira Bhayandar,401107.0,Shop,,1,847,Carpet,24,2,Unfurnished,South-West,2,4,brand bleeding-edge models,39600000.0,,,0.0,1,1.0,Abhimanyu Acharya,918043330151.0,46753.24675324676,,bhayandar east,
RENT-OFFI-672,Available,Rent,2025-06-27,Shetty Enclave,Shivar Garden,Mira Bhayandar,401105.0,Office Space,,1,1331,Built-up,11,2,Fully Furnished,South-West,2,3,expedite frictionless technologies,,51000.0,255000.0,0.0,1,1.0,Pooja Date,919146403121.0,,38.31705484598047,shivar garden,
SALE-APAR-673,Available,Sale,2023-11-24,Vohra Apartments,Kanakia,Mira Bhayandar,401107.0,Apartment,4.0,5,1190,Built-up,8,12,Unfurnished,South-West,0,11,enhance killer solutions,15000000.0,,,5255.0,0,2.0,Oliver Gupta,85008822.0,12605.042016806725,,kanakia,
RENT-OFFI-674,Available,Rent,2025-02-14,Sabharwal Enclave,Kanakia,Mira Bhayandar,401101.0,Office Space,,1,577,Carpet,1,2,Fully Furnished,East,1,11,revolutionize sticky e-tailers,,77000.0,231000.0,0.0,0,1.0,Idika Pandey,7031352448.0,,133.44887348353552,kanakia,
RENT-OFFI-675,Available,Rent,2024-04-14,Grover Towers,Golden Nest,Mira Bhayandar,401107.0,Office Space,,1,1272,Carpet,9,2,Semi-Furnished,West,0,16,morph B2B vortals,,93000.0,372000.0,0.0,1,1.0,Zaid Mody,3928964753.0,,73.11320754716981,golden nest,
SALE-OFFI-676,Available,Sale,2025-06-02,Palla Enclave,Shivar Garden,Mira Bhayandar,401105.0,Office Space,,0,1822,Carpet,22,2,Fully Furnished,North,0,19,deploy 24/365 schemas,16000000.0,,,0.0,0,1.0,Dayamai Sengupta,918614991922.0,8781.558726673984,,shivar garden,
SALE-BUNG-677,Available,Sale,2023-08-22,Dalal Complex,Kanakia,Mira Bhayandar,401105.0,Bungalow,5.0,7,2907,Carpet,0,2,Semi-Furnished,South-West,2,15,reinvent cutting-edge networks,26000000.0,,,0.0,0,2.0,Eshana Parekh,5960470220.0,8943.928448572411,,kanakia,
SALE-BUNG-678,Available,Sale,2024-05-04,Keer Park,Bhayandar East,Mira Bhayandar,401107.0,Bungalow,4.0,6,2815,Carpet,0,2,Semi-Furnished,North-East,1,25,optimize compelling web-readiness,38000000.0,,,0.0,1,1.0,Harini Chowdhury,919907817651.0,13499.11190053286,,bhayandar east,
RENT-APAR-679,Available,Rent,2023-10-02,Chakrabarti Park,Bhayandar West,Mira Bhayandar,401107.0,Apartment,4.0,4,1923,Built-up,12,18,Semi-Furnished,East,2,23,grow innovative web services,,66000.0,264000.0,5521.0,0,1.0,Jackson Pandey,912255198300.0,,34.321372854914195,bhayandar west,
SALE-BUNG-680,Available,Sale,2025-05-24,Shankar Enclave,Bhayandar West,Mira Bhayandar,401105.0,Bungalow,5.0,7,2201,Carpet,0,2,Semi-Furnished,East,1,2,architect cross-media networks,40700000.0,,,0.0,1,1.0,Bhanumati Badal,321498623.0,18491.594729668333,,bhayandar west,
SALE-APAR-681,Available,Sale,2024-07-10,Pau Enclave,Jesal Park,Mira Bhayandar,401107.0,Apartment,3.0,3,1495,Built-up,6,21,Fully Furnished,East,0,25,scale 24/365 solutions,27000000.0,,,3743.0,0,2.0,Harrison Varghese,8218311042.0,18060.20066889632,,jesal park,
RENT-OFFI-682,Available,Rent,2024-11-20,Mukhopadhyay Residency,Jesal Park,Mira Bhayandar,401107.0,Office Space,,0,1366,Carpet,12,2,Semi-Furnished,North-East,2,24,seize cross-media architectures,,89000.0,445000.0,0.0,1,1.0,Pahal Krish,3400459160.0,,65.15373352855052,jesal park,
RENT-OFFI-683,Available,Rent,2024-08-09,Bhatti Residency,Beverly Park,Mira Bhayandar,401105.0,Office Space,,0,1772,Built-up,19,2,Unfurnished,East,2,5,implement bleeding-edge applications,,155000.0,620000.0,0.0,1,1.0,Yagnesh Shah,8026354313.0,,87.47178329571106,beverly park,
RENT-SHOP-684,Available,Rent,2023-11-26,Ganesh Complex,Beverly Park,Mira Bhayandar,401105.0,Shop,,0,2216,Carpet,4,2,Unfurnished,North-East,1,11,architect granular e-tailers,,199000.0,995000.0,0.0,0,1.0,Chanakya Bir,910230085206.0,,89.8014440433213,beverly park,
SALE-BUNG-685,Available,Sale,2024-02-10,Bajaj Greens,Jesal Park,Mira Bhayandar,401105.0,Bungalow,4.0,5,2922,Carpet,0,2,Unfurnished,South,0,14,drive frictionless action-items,28000000.0,,,0.0,0,1.0,Chameli Seshadri,3671767331.0,9582.477754962354,,jesal park,
RENT-SHOP-686,Available,Rent,2023-08-02,Dubey Park,Beverly Park,Mira Bhayandar,401101.0,Shop,,1,857,Carpet,24,2,Unfurnished,West,0,25,scale sticky relationships,,157000.0,628000.0,0.0,0,1.0,Urvi Prashad,8777769576.0,,183.1971995332556,beverly park,
SALE-BUNG-687,Available,Sale,2025-06-04,Singhal Plaza,Beverly Park,Mira Bhayandar,401107.0,Bungalow,5.0,7,2348,Built-up,0,2,Semi-Furnished,North-East,2,14,envisioneer frictionless interfaces,42100000.0,,,0.0,0,1.0,Utkarsh Chaudhuri,917497067772.0,17930.15332197615,,beverly park,
SALE-OFFI-688,Available,Sale,2024-12-10,Divan Towers,Shanti Nagar,Mira Bhayandar,401107.0,Office Space,,1,1654,Carpet,18,2,Semi-Furnished,West,0,14,drive distributed eyeballs,25200000.0,,,0.0,0,2.0,Joshua Gokhale,918707549248.0,15235.792019347038,,shanti nagar,
SALE-BUNG-689,Available,Sale,2024-03-10,Nigam Complex,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,5.0,6,2665,Carpet,0,2,Fully Furnished,North-East,0,3,aggregate world-class supply-chains,34200000.0,,,0.0,1,1.0,Nathan Vora,9523336314.0,12833.020637898686,,naya nagar,
SALE-BUNG-690,Available,Sale,2025-01-25,Lalla Towers,Mira Road East,Mira Bhayandar,401101.0,Bungalow,3.0,4,2608,Built-up,0,2,Unfurnished,East,2,1,syndicate open-source vortals,41700000.0,,,0.0,1,1.0,Anmol Deep,8660896253.0,15989.263803680982,,mira road east,
SALE-SHOP-691,Available,Sale,2025-05-12,Sane Heights,Golden Nest,Mira Bhayandar,401101.0,Shop,,0,1904,Carpet,5,2,Unfurnished,South,1,19,repurpose value-added eyeballs,27700000.0,,,0.0,0,1.0,Bishakha Mitter,9235007800.0,14548.319327731091,,golden nest,
SALE-APAR-692,Available,Sale,2023-09-13,Sundaram Towers,Kanakia,Mira Bhayandar,401107.0,Apartment,1.0,1,685,Built-up,4,9,Semi-Furnished,West,2,8,aggregate value-added architectures,4900000.0,,,2989.0,1,2.0,Lucky Devan,913170304374.0,7153.284671532847,,kanakia,
SALE-OFFI-693,Available,Sale,2023-11-02,Wadhwa Apartments,Mira Road East,Mira Bhayandar,401101.0,Office Space,,1,2390,Built-up,21,2,Fully Furnished,South,2,1,deliver bricks-and-clicks methodologies,20700000.0,,,0.0,1,1.0,Rehaan Ramaswamy,3378903376.0,8661.087866108786,,mira road east,
SALE-OFFI-694,Available,Sale,2023-09-10,Nayar Heights,Mira Road East,Mira Bhayandar,401105.0,Office Space,,1,1303,Carpet,11,2,Unfurnished,North,1,25,aggregate out-of-the-box content,30500000.0,,,0.0,0,2.0,Kashish Gandhi,2057916282.0,23407.52110514198,,mira road east,
SALE-APAR-695,Available,Sale,2025-06-08,Pandey Heights,Golden Nest,Mira Bhayandar,401105.0,Apartment,3.0,4,1708,Carpet,1,27,Semi-Furnished,North,0,2,integrate robust e-services,17300000.0,,,7068.0,1,2.0,Janani Bakshi,918694905108.0,10128.8056206089,,golden nest,
RENT-APAR-696,Available,Rent,2024-07-12,Chowdhury Gardens,Shanti Nagar,Mira Bhayandar,401107.0,Apartment,4.0,5,1916,Carpet,16,10,Semi-Furnished,North-East,1,13,disintermediate revolutionary paradigms,,64000.0,192000.0,6372.0,1,1.0,Gaurav Iyengar,8463153004.0,,33.40292275574113,shanti nagar,
SALE-APAR-697,Available,Sale,2024-01-26,Rastogi Apartments,Jesal Park,Mira Bhayandar,401101.0,Apartment,2.0,3,708,Carpet,0,27,Unfurnished,North-East,2,18,synergize bricks-and-clicks users,8100000.0,,,2851.0,0,2.0,Dakshesh Pall,43855135.0,11440.677966101695,,jesal park,
RENT-OFFI-698,Available,Rent,2024-08-13,Narang Gardens,Kanakia,Mira Bhayandar,401105.0,Office Space,,1,2276,Built-up,17,2,Semi-Furnished,West,2,7,implement global eyeballs,,76000.0,228000.0,0.0,1,1.0,Michael Chadha,912485905299.0,,33.391915641476274,kanakia,
SALE-BUNG-699,Available,Sale,2024-04-26,Narayan Gardens,Shivar Garden,Mira Bhayandar,401101.0,Bungalow,4.0,5,2522,Carpet,0,2,Semi-Furnished,South-West,2,4,strategize compelling applications,36100000.0,,,0.0,1,2.0,Lipika Mutti,5214687147.0,14314.036478984932,,shivar garden,
SALE-OFFI-700,Available,Sale,2025-05-09,Chahal Enclave,Kanakia,Mira Bhayandar,401105.0,Office Space,,1,1171,Carpet,3,2,Fully Furnished,South-West,0,2,cultivate innovative bandwidth,9600000.0,,,0.0,1,1.0,Hemang Pandey,918090314705.0,8198.121263877028,,kanakia,
RENT-SHOP-701,Available,Rent,2023-09-30,Kashyap Towers,Beverly Park,Mira Bhayandar,401101.0,Shop,,1,1178,Carpet,15,2,Unfurnished,South-West,2,25,transform one-to-one platforms,,167000.0,668000.0,0.0,0,1.0,Dayamai Kant,316508598.0,,141.76570458404075,beverly park,
SALE-BUNG-702,Available,Sale,2024-04-29,Nazareth Residency,Jesal Park,Mira Bhayandar,401101.0,Bungalow,5.0,6,2794,Built-up,0,2,Fully Furnished,North-East,2,7,deliver synergistic platforms,31100000.0,,,0.0,0,1.0,Ekalinga Dhaliwal,5147438146.0,11130.994989262706,,jesal park,
RENT-APAR-703,Available,Rent,2023-12-13,Badal Park,Jesal Park,Mira Bhayandar,401107.0,Apartment,2.0,3,710,Carpet,3,4,Unfurnished,South,2,14,redefine bricks-and-clicks relationships,,32000.0,160000.0,2614.0,0,1.0,Nirja Nath,2026563702.0,,45.070422535211264,jesal park,
SALE-BUNG-704,Available,Sale,2024-05-03,Mani Heights,Shivar Garden,Mira Bhayandar,401105.0,Bungalow,4.0,6,2640,Carpet,0,2,Unfurnished,East,0,20,unleash extensible technologies,40000000.0,,,0.0,0,1.0,Hamsini Kanda,915380276720.0,15151.515151515152,,shivar garden,
RENT-APAR-705,Available,Rent,2025-01-31,Agate Heights,Bhayandar West,Mira Bhayandar,401101.0,Apartment,3.0,3,1941,Built-up,20,28,Unfurnished,South-West,1,21,monetize open-source systems,,52000.0,104000.0,6767.0,1,2.0,Darika Walla,3223594015.0,,26.790314270994333,bhayandar west,
RENT-APAR-706,Available,Rent,2025-01-09,Sastry Greens,Bhayandar East,Mira Bhayandar,401101.0,Apartment,2.0,3,1026,Carpet,24,8,Semi-Furnished,East,0,1,productize cross-media mindshare,,25000.0,100000.0,4001.0,0,2.0,Champak Talwar,919097055200.0,,24.366471734892787,bhayandar east,
SALE-SHOP-707,Available,Sale,2024-12-29,Sunder Park,Jesal Park,Mira Bhayandar,401101.0,Shop,,0,1361,Built-up,2,2,Unfurnished,North,2,7,engineer enterprise architectures,15800000.0,,,0.0,0,1.0,Andrew Wadhwa,4016222268.0,11609.110947832476,,jesal park,
SALE-APAR-708,Available,Sale,2024-11-02,Venkataraman Towers,Beverly Park,Mira Bhayandar,401101.0,Apartment,1.0,1,503,Built-up,24,8,Fully Furnished,North,2,4,re-contextualize open-source e-tailers,5200000.0,,,2068.0,0,2.0,Tanish Mangal,8943633591.0,10337.972166998012,,beverly park,
RENT-OFFI-709,Available,Rent,2024-03-27,Buch Residency,Shanti Nagar,Mira Bhayandar,401107.0,Office Space,,0,1903,Carpet,9,2,Semi-Furnished,West,2,24,transform out-of-the-box e-services,,93000.0,279000.0,0.0,1,2.0,Shivansh Sethi,7225371051.0,,48.8702049395691,shanti nagar,
RENT-SHOP-710,Available,Rent,2024-09-09,Mander Enclave,Golden Nest,Mira Bhayandar,401101.0,Shop,,1,722,Carpet,2,2,Unfurnished,South,0,25,generate rich technologies,,79000.0,237000.0,0.0,1,2.0,Peter Bora,910810930265.0,,109.41828254847644,golden nest,
RENT-OFFI-711,Available,Rent,2024-04-23,Solanki Complex,Shanti Nagar,Mira Bhayandar,401107.0,Office Space,,0,2389,Built-up,12,2,Fully Furnished,West,2,2,exploit 24/365 markets,,147000.0,735000.0,0.0,1,1.0,Eshana Gill,715107525.0,,61.532021766429466,shanti nagar,
SALE-OFFI-712,Available,Sale,2023-09-12,Patla Apartments,Bhayandar East,Mira Bhayandar,401105.0,Office Space,,0,1783,Carpet,11,2,Fully Furnished,North-East,1,16,facilitate 24/365 users,17800000.0,,,0.0,1,2.0,Geetika Sandal,913414075053.0,9983.174425126192,,bhayandar east,
RENT-APAR-713,Available,Rent,2023-08-30,Singhal Residency,Bhayandar East,Mira Bhayandar,401101.0,Apartment,2.0,3,954,Built-up,19,14,Semi-Furnished,North,2,7,benchmark efficient eyeballs,,39000.0,117000.0,3725.0,1,1.0,Abha Chaudry,1479982421.0,,40.880503144654085,bhayandar east,
SALE-BUNG-714,Available,Sale,2023-09-16,Misra Towers,Shanti Nagar,Mira Bhayandar,401107.0,Bungalow,3.0,4,2679,Built-up,0,2,Semi-Furnished,South-West,0,20,orchestrate transparent convergence,30600000.0,,,0.0,1,1.0,Hemani Gulati,9548494096.0,11422.172452407614,,shanti nagar,
RENT-SHOP-715,Available,Rent,2024-01-07,Date Park,Beverly Park,Mira Bhayandar,401101.0,Shop,,1,1914,Built-up,6,2,Unfurnished,West,1,8,benchmark customized convergence,,174000.0,522000.0,0.0,0,1.0,Ikshita Saran,911904454779.0,,90.9090909090909,beverly park,
SALE-BUNG-716,Available,Sale,2023-09-01,Radhakrishnan Apartments,Naya Nagar,Mira Bhayandar,401107.0,Bungalow,5.0,7,2988,Built-up,0,2,Unfurnished,East,1,15,empower front-end initiatives,46800000.0,,,0.0,0,2.0,Jagvi Sathe,6224953027.0,15662.650602409638,,naya nagar,
SALE-OFFI-717,Available,Sale,2025-07-17,Ganesan Plaza,Beverly Park,Mira Bhayandar,401107.0,Office Space,,1,251,Carpet,12,2,Fully Furnished,South-West,2,1,leverage virtual technologies,34100000.0,,,0.0,1,2.0,Krish Mukherjee,914272094325.0,135856.5737051793,,beverly park,
